Data,Alg.,adj_Patn,adj_maxf1,adj_ap,auc,AMI,ireos_java,decision_tree_native,decision_tree_sklearn,random_forest_native,random_forest_sklearn,liblinear,xgboost_tree,xgboost_dart,xgboost_linear,libsvm
complex_15,sdo,1.0,1.0,1.0,1.0,1.0,0.66537,0.5326384887863006,0.9798389837000542,0.4945385876003328,0.2218956766241951,0.0017754335671304,0.1347935668298358,0.0724337740241196,0.0050462090935902,0.0234303899285354
complex_15,abod,1.0,1.0,1.0,1.0,0.9890697016924294,0.79942,0.5056354530746734,0.8692816805899078,0.50292397067357,0.1548881888020859,0.0021161233139328,0.1235124008854601,0.0378228279117263,0.0014675451839234,0.0055015708119412
complex_15,hbos,0.7706560975609756,0.8689988165680473,0.9733844246101672,0.974698475609756,0.7345153309977178,0.69423,0.516263661178396,0.9547668339447226,0.5012943172909986,0.1863807596110555,0.0045819997623034,0.1262510935267115,0.0469223348835113,0.0023628531486131,0.0086739705812695
complex_15,iforest,1.0,1.0,1.0,1.0,1.0,0.7522,0.5188043186150401,0.9458674131578264,0.4997671161078411,0.1932412852481087,0.0037208675221034,0.1278922233989086,0.0523060964049414,0.0029062216851776,0.0117364958924142
complex_15,knn,1.0,1.0,1.0,1.0,1.0,0.70316,0.5317917431103659,0.977381365988642,0.4952417671107173,0.2187408558462506,0.0018030706029901,0.134357182364892,0.0711208270097718,0.0047468346417501,0.0228373667832857
complex_15,lof,0.0308926829268292,0.1367157894736842,0.3386496202542677,0.3684509146341463,0.0025713594235395,0.04462,0.512371997634225,0.9504050086477022,0.5110679833464533,0.1925179599086731,0.0014128802842442,0.1241711331177074,0.0493151616554681,0.0010744615057909,0.0136642989206694
complex_15,ocsvm,0.9068829268292684,0.9495643312101912,0.9957486362426416,0.9899060975609756,0.7610829018071232,0.66455,0.5217111348617466,0.9361681259373934,0.4989548971435015,0.2043281346107315,0.0047208757271265,0.1298592821953625,0.0571443525254505,0.0036247820728323,0.0148476024792825
complex_16,sdo,0.9573588235294116,0.9613772893772892,0.9896823968529612,0.9994485294117648,0.8838457725729836,0.29969,0.5461076202196762,0.9797572007444936,0.5060698739944307,0.2304934571492945,0.0026944343946368,0.1442822312107971,0.0898723485086449,0.0754998433564383,0.267392678113903
complex_16,abod,0.8992117647058823,0.9147043029259896,0.943385222472953,0.9978360294117647,0.7833816256899254,0.54565,0.5217347638738739,0.966872284049525,0.5064778059660436,0.192530313504568,0.001438366981624,0.1298017887600711,0.0546488719859758,0.0265507966833633,0.0982065851883917
complex_16,hbos,0.7557823529411765,0.7669221052631578,0.8302016221441507,0.990408088235294,0.5466534331251578,0.45456,0.5316490067921913,0.9734116687590556,0.5059941871928031,0.2075227322036094,0.00191823395911,0.1352435780196836,0.0689779489947932,0.0413839784192114,0.1497989219701962
complex_16,iforest,0.9185941176470588,0.9302096601073344,0.98260839452889,0.9988213235294118,0.8040120333845895,0.38206,0.5391795288088633,0.9778333589752228,0.505689286396727,0.2200737273164562,0.0022934444751958,0.1397525090071038,0.0800447561000116,0.0574214909203699,0.2062983948059878
complex_16,knn,0.9728647058823529,0.9788735883424406,0.9901771586534988,0.9996323529411764,0.920059199260048,0.32513,0.5468467106182692,0.9806682000139296,0.5053466578483344,0.2302725445719145,0.0026680193200459,0.1446021995128269,0.0908185484822569,0.0757975011456309,0.2756656384709986
complex_16,lof,0.4572941176470588,0.5409071770334927,0.7840202628195829,0.7415095588235294,0.2514516918423366,0.04279,0.53325363939169,0.9767541531125544,0.5097209124370448,0.2100208686501775,0.0017287293682282,0.1350100582049234,0.0722120970184351,0.0420972278298367,0.2233987806235369
complex_16,ocsvm,0.9147176470588234,0.938415575221239,0.9789695308430526,0.998739705882353,0.7966330162680774,0.42416,0.5433340574613785,0.9781646278862436,0.5054736087278754,0.2264861619069276,0.0023977227944972,0.1423146326669159,0.085550385079079,0.0648184003816558,0.2351314430540545
complex_20,sdo,0.9074378600823044,0.9277164208456244,0.8623321523931542,0.9951559670781892,0.7694569904662224,0.31725,0.5530186236904983,0.9864739379210414,0.5003116047844589,0.2133637826162984,0.0051885337870465,0.146762566710343,0.1013516818982375,0.0839912039261721,0.2761274929907042
complex_20,abod,0.8284213991769548,0.8685043144774688,0.7781716443890405,0.990054732510288,0.6166485409134106,0.74888,0.5156188627838413,0.9334871966164368,0.5037411958479355,0.1229695047075349,0.0017494112764993,0.1271085794483876,0.0473386920763393,0.0224195308025797,0.0951961868819451
complex_20,hbos,0.6997374485596707,0.7359475238922676,0.6666212093018793,0.9775209876543208,0.4523653292559994,0.54497,0.5366267791645672,0.9802325912128472,0.5019595173990213,0.1774041024862864,0.0034507900857193,0.1375939675447542,0.0781150124432282,0.053528121793393,0.2013071311215858
complex_20,iforest,0.8351942386831275,0.8618030534351144,0.8157154509460914,0.9910695473251028,0.6425727419805729,0.50897,0.5389409594314002,0.9731306609334937,0.5023625042542332,0.1819713043612241,0.0037827055814969,0.1390664469359455,0.0817982260066851,0.0597460548798548,0.2097859436574614
complex_20,knn,0.918725925925926,0.9465046766169154,0.8638413377507584,0.9956012345679012,0.7660162361434084,0.32067,0.5532785420746791,0.9869074787888388,0.5001514748592268,0.2136463306893243,0.0053586888778343,0.1468632368833749,0.1017239486733074,0.0835383025580094,0.2793307451654072
complex_20,lof,0.1195308641975308,0.1470154838709677,0.3781138063311288,0.4791662551440329,0.0224232263178874,0.0513,0.5287520574001319,0.9384345239079116,0.5032313873000758,0.1394509797892994,0.0075391113575578,0.1348263377863041,0.063004655601965,0.0334237443180954,0.1594616725672517
complex_20,ocsvm,0.8509975308641975,0.8762079074252651,0.8196422255864946,0.9921119341563788,0.6683902247362131,0.55621,0.5368034788793973,0.9541270676089456,0.5016740162374201,0.1716714311784108,0.0035694472074297,0.1384700582381679,0.079171972659533,0.0568069988796457,0.1980504518538182
